,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
10824,Van Nuys,34.184390000000064,-118.44651999999996,Fallas Paredes,34.191655,-118.449168,Clothing Store
10825,Van Nuys,34.184390000000064,-118.44651999999996,El Pollo Loco,34.190214504790056,-118.44849831960971,Fast Food Restaurant
10826,Van Nuys,34.184390000000064,-118.44651999999996,La Tapachulteca,34.189988936454334,-118.44907036301692,Grocery Store
10827,Van Nuys,34.184390000000064,-118.44651999999996,Redbox,34.179052,-118.439571,Video Store
10828,Van Nuys,34.184390000000064,-118.44651999999996,National Council of Jewish Women Thrift Store,34.186336,-118.44982900000001,Thrift / Vintage Store
10829,Van Nuys,34.184390000000064,-118.44651999999996,Jons Marketplace,34.19221414385919,-118.44929058438116,Grocery Store
10830,Van Nuys,34.184390000000064,-118.44651999999996,McDonald's,34.186434,-118.45709,Fast Food Restaurant
10831,Van Nuys,34.184390000000064,-118.44651999999996,Famous 2x1 Pizza,34.18690872192383,-118.43954467773438,Pizza Place
10832,Van Nuys,34.184390000000064,-118.44651999999996,Gigi's Liquor,34.18634706977167,-118.43924490349126,Convenience Store
10833,Van Nuys,34.184390000000064,-118.44651999999996,victory bread,34.186764,-118.439185,Bakery
10834,Van Nuys,34.184390000000064,-118.44651999999996,Dearden's,34.191032,-118.44916,Furniture / Home Store
10835,Van Nuys,34.184390000000064,-118.44651999999996,Oasis Bar & Restaurant,34.180078,-118.439593,Shabu-Shabu Restaurant
10836,Van Nuys,34.184390000000064,-118.44651999999996,La Sirenita Mexican Restaurant,34.17906188964844,-118.43895721435547,Mexican Restaurant
10837,Van Nuys,34.184390000000064,-118.44651999999996,Crunch Fitness - Van Nuys,34.1927533,-118.4491022,Gym / Fitness Center
10838,Van Nuys,34.184390000000064,-118.44651999999996,New Flow Plumbing,34.192513,-118.442841,Construction & Landscaping
10839,Van Nuys,34.184390000000064,-118.44651999999996,Van Nuys High School - Mens Gym,34.18931941454446,-118.45534086227417,Gym
10840,Venice,33.987540000000024,-118.47214999999994,Tocaya Organica,33.986639,-118.471664,Mexican Restaurant
10841,Venice,33.987540000000024,-118.47214999999994,Great White,33.98763760842119,-118.47200184126623,Australian Restaurant
10842,Venice,33.987540000000024,-118.47214999999994,Menotti's Coffee Stop,33.9872709,-118.4726103,Coffee Shop
10843,Venice,33.987540000000024,-118.47214999999994,Eggslut,33.9874052133807,-118.47208409323335,Breakfast Spot
10844,Venice,33.987540000000024,-118.47214999999994,Hotel Erwin,33.98695,-118.47245,Hotel
10845,Venice,33.987540000000024,-118.47214999999994,Venice Beach Skate Park,33.987127149031664,-118.47528770182365,Skate Park
10846,Venice,33.987540000000024,-118.47214999999994,Venice Beach Basketball Courts,33.98595908961002,-118.47299536597262,Basketball Court
10847,Venice,33.987540000000024,-118.47214999999994,High Rooftop Bar at Hotel Erwin,33.98681577341425,-118.47270525801598,Hotel Bar
10848,Venice,33.987540000000024,-118.47214999999994,Amazebowls,33.987566339444164,-118.47389239842894,Dessert Shop
10849,Venice,33.987540000000024,-118.47214999999994,Green Goddess Collective,33.98753,-118.47047,Marijuana Dispensary
10850,Venice,33.987540000000024,-118.47214999999994,El Huarique Peruvian Cuisine,33.988636,-118.474767,Peruvian Restaurant
10851,Venice,33.987540000000024,-118.47214999999994,Groundwork Coffee,33.98857975628442,-118.47487817350364,Coffee Shop
10852,Venice,33.987540000000024,-118.47214999999994,Venice Beach Boardwalk,33.988780331649004,-118.47537031609642,Pedestrian Plaza
10853,Venice,33.987540000000024,-118.47214999999994,Venice Beach,33.986000621638404,-118.47583293914795,Beach
10854,Venice,33.987540000000024,-118.47214999999994,"Dogtown, LA",33.98858336557809,-118.47495971460692,Skate Park
10855,Venice,33.987540000000024,-118.47214999999994,Barlo Kitchen and Cocktails,33.987231377695295,-118.47201075146998,American Restaurant
10856,Venice,33.987540000000024,-118.47214999999994,Mao's Kitchen,33.98798320108377,-118.47248672367658,Chinese Restaurant
10857,Venice,33.987540000000024,-118.47214999999994,Teddy's Red Tacos,33.987271,-118.472672,Taco Place
10858,Venice,33.987540000000024,-118.47214999999994,Zelda's Corner,33.988681924624494,-118.47473188176471,Sandwich Place
10859,Venice,33.987540000000024,-118.47214999999994,Ocean Front Walk,33.98431446938433,-118.47150377841308,Pedestrian Plaza
10860,Venice,33.987540000000024,-118.47214999999994,Venice Beach Paddle Tennis Courts,33.984954264426236,-118.47207023335135,Tennis Court
10861,Venice,33.987540000000024,-118.47214999999994,Venice Beach Playground,33.98576803852866,-118.47393483579536,Playground
10862,Venice,33.987540000000024,-118.47214999999994,Small World Books,33.98776924009158,-118.47441475630835,Bookstore
10863,Venice,33.987540000000024,-118.47214999999994,Nile Collective,33.988077036370726,-118.4727187503108,Candy Store
10864,Venice,33.987540000000024,-118.47214999999994,Windward Circle,33.98804460488517,-118.47186306226533,Plaza
10865,Venice,33.987540000000024,-118.47214999999994,Felix Trattoria,33.99220863133644,-118.47181868725717,Italian Restaurant
10866,Venice,33.987540000000024,-118.47214999999994,Blue Bottle Coffee,33.991921,-118.470451,Coffee Shop
10867,Venice,33.987540000000024,-118.47214999999994,Alpha Venice,33.9878019742992,-118.47367734606539,Gym / Fitness Center
10868,Venice,33.987540000000024,-118.47214999999994,Venice Breeze Suites,33.99006,-118.47613,Hotel
10869,Venice,33.987540000000024,-118.47214999999994,The Butcher's Daughter,33.99160767414249,-118.46921844736259,Vegetarian / Vegan Restaurant
10870,Venice,33.987540000000024,-118.47214999999994,Larry's,33.98701366963043,-118.47306357199247,Gastropub
10871,Venice,33.987540000000024,-118.47214999999994,Venice Farmers Market,33.98696139218078,-118.466477394104,Farmers Market
10872,Venice,33.987540000000024,-118.47214999999994,Aēsop,33.9916706,-118.4689346,Cosmetics Shop
10873,Venice,33.987540000000024,-118.47214999999994,James' Beach,33.984866496443125,-118.47027547687841,American Restaurant
10874,Venice,33.987540000000024,-118.47214999999994,Blue Star Donuts,33.99140606573302,-118.46924646657688,Donut Shop
10875,Venice,33.987540000000024,-118.47214999999994,GeneralAdmisssion,33.99155266191518,-118.47541500354892,Boutique
10876,Venice,33.987540000000024,-118.47214999999994,Marine Layer,33.991283,-118.46929499999999,Clothing Store
10877,Venice,33.987540000000024,-118.47214999999994,The Wee Chippy,33.98867908240378,-118.47486706249566,Fast Food Restaurant
10878,Venice,33.987540000000024,-118.47214999999994,TOMS Flagship,33.9906914506246,-118.46661676999676,Shoe Store
10879,Venice,33.987540000000024,-118.47214999999994,Miansai Venice,33.991507,-118.47018,Jewelry Store
10880,Venice,33.987540000000024,-118.47214999999994,Hama Sushi,33.988447996166855,-118.47079637276154,Sushi Restaurant
10881,Venice,33.987540000000024,-118.47214999999994,Salt & Straw,33.99076278711894,-118.46601398122318,Ice Cream Shop
10882,Venice,33.987540000000024,-118.47214999999994,LCD,33.991737,-118.469733,Boutique
10883,Venice,33.987540000000024,-118.47214999999994,Intelligentsia Coffee & Tea,33.991115,-118.46692,Coffee Shop
10884,Venice,33.987540000000024,-118.47214999999994,Venice Canals,33.98344032489223,-118.4663140359173,Canal
10885,Venice,33.987540000000024,-118.47214999999994,Townhouse,33.98733480465936,-118.47266175656142,Dive Bar
10886,Venice,33.987540000000024,-118.47214999999994,Ben & Jerry’s,33.9883026,-118.4747451,Ice Cream Shop
10887,Venice,33.987540000000024,-118.47214999999994,Burro,33.99066216071,-118.46571473582539,Boutique
10888,Venice,33.987540000000024,-118.47214999999994,Stag Provisions for Men,33.990861184541444,-118.46694248103346,Men's Store
10889,Venice,33.987540000000024,-118.47214999999994,MTN Venice,33.991196666510994,-118.4680577783204,Japanese Restaurant
10890,Venice,33.987540000000024,-118.47214999999994,GTA  (Gjelina Take Away),33.990446775695894,-118.46505670980008,Café
10891,Venice,33.987540000000024,-118.47214999999994,Gjelina,33.9905443722471,-118.46496016256263,New American Restaurant
10892,Venice,33.987540000000024,-118.47214999999994,Venice Beach Drum Circle,33.98954817521605,-118.47741278412224,General Entertainment
10893,Venice,33.987540000000024,-118.47214999999994,Paradiso CrossFit,33.99386501787738,-118.4745995387173,Gym / Fitness Center
10894,Venice,33.987540000000024,-118.47214999999994,Barrique,33.99315393977862,-118.47473678984947,Italian Restaurant
10895,Venice,33.987540000000024,-118.47214999999994,Huset,33.990962982183376,-118.46759935466365,Gift Shop
10896,Venice,33.987540000000024,-118.47214999999994,Trim Salon,33.990321475186285,-118.46516904144832,Cosmetics Shop
10897,Venice,33.987540000000024,-118.47214999999994,Cha Cha Matcha,33.99068808349985,-118.46593033326695,Tea Room
10898,Venice,33.987540000000024,-118.47214999999994,adidas Originals,33.99094859724237,-118.46628308465574,Sporting Goods Shop
10899,Venice,33.987540000000024,-118.47214999999994,Tacos Por Favor,33.9929817070053,-118.47343233861196,Mexican Restaurant
10900,Venice,33.987540000000024,-118.47214999999994,Will Leather Goods 'Flagship Store',33.99055469449607,-118.46601616002066,Leather Goods Store
10901,Venice,33.987540000000024,-118.47214999999994,Scotch And Soda,33.99065560577604,-118.46691689927866,Boutique
10902,Venice,33.987540000000024,-118.47214999999994,Good See,33.99122672881908,-118.47742684788051,Accessories Store
10903,Venice,33.987540000000024,-118.47214999999994,Abbot's Pizza Company,33.99065045261144,-118.46573898541554,Pizza Place
10904,Venice,33.987540000000024,-118.47214999999994,Plant Food and Wine,33.9923186,-118.4724679,Vegetarian / Vegan Restaurant
10905,Venice,33.987540000000024,-118.47214999999994,Fruit Gallery,33.988547843730174,-118.47492060270721,Juice Bar
10906,Venice,33.987540000000024,-118.47214999999994,Warby Parker,33.9902299,-118.46529,Optical Shop
10907,Venice,33.987540000000024,-118.47214999999994,Le Labo,33.99141145119818,-118.46935870376343,Cosmetics Shop
10908,Venice,33.987540000000024,-118.47214999999994,Electric Lodge,33.9911404214468,-118.4650342546548,Theater
10909,Venice,33.987540000000024,-118.47214999999994,Gjusta,33.99510338284028,-118.47444691981889,Café
10910,Venice,33.987540000000024,-118.47214999999994,Waraku,33.991439111414664,-118.4689402456823,Shoe Store
10911,Venice,33.987540000000024,-118.47214999999994,Greenleaf Gourmet Chopshop,33.99138143467218,-118.46832675775444,Café
10912,Venice,33.987540000000024,-118.47214999999994,The Dailey Method,33.99131068095309,-118.46699756713674,Gym
10913,Venice,33.987540000000024,-118.47214999999994,Ananda,33.99061965203942,-118.46617760007261,Boutique
10914,Venice,33.987540000000024,-118.47214999999994,The Tasting Kitchen,33.98971813020449,-118.46324256402025,New American Restaurant
10915,Venice,33.987540000000024,-118.47214999999994,NiteSpa,33.99148612078423,-118.46803787052224,Spa
10916,Venice,33.987540000000024,-118.47214999999994,Roosterfish,33.991078951891495,-118.46803976896996,Cocktail Bar
10917,Venice,33.987540000000024,-118.47214999999994,Lemonade,33.98933590677371,-118.46259302925682,Restaurant
10918,Venice,33.987540000000024,-118.47214999999994,Erewhon Natural Foods Market,33.98967316954698,-118.46211510802381,Market
10919,Venice,33.987540000000024,-118.47214999999994,Pressed Juicery,33.989488882842195,-118.46286397670383,Juice Bar
10920,Venice,33.987540000000024,-118.47214999999994,Principessa,33.991093533255786,-118.46738156157042,Boutique
10921,Venice,33.987540000000024,-118.47214999999994,The Juicy Leaf,33.99133174016813,-118.4693637293383,Garden Center
10922,Venice,33.987540000000024,-118.47214999999994,MedMen,33.9908267,-118.4678781,Marijuana Dispensary
10923,Venice,33.987540000000024,-118.47214999999994,Venice Coffee and Creamery,33.98817570210067,-118.47476066734372,Ice Cream Shop
10924,Venice,33.987540000000024,-118.47214999999994,Shinola - Abbot Kinney,33.98970641773264,-118.46342455571909,Watch Shop
10925,Venice,33.987540000000024,-118.47214999999994,Starbucks,33.990135,-118.476535,Coffee Shop
10926,Venice,33.987540000000024,-118.47214999999994,Gold's Gym,33.9953297,-118.4753742,Gym / Fitness Center
10927,Venice,33.987540000000024,-118.47214999999994,Zinque,33.98901483621488,-118.46201564005305,French Restaurant
10928,Venice,33.987540000000024,-118.47214999999994,SUITSUPPLY,33.99131393432617,-118.46954345703125,Men's Store
10929,Venice,33.987540000000024,-118.47214999999994,Urbanic,33.98945684663111,-118.4631608050303,Paper / Office Supplies Store
10930,Venice,33.987540000000024,-118.47214999999994,the otheroom,33.991626090129934,-118.4693594276905,Wine Bar
10931,Venice,33.987540000000024,-118.47214999999994,Salt,33.99159599111133,-118.47008129999266,Women's Store
10932,Venice,33.987540000000024,-118.47214999999994,Google LA Espresso Bar,33.99518685694825,-118.47620512372092,Coffee Shop
10933,Venice,33.987540000000024,-118.47214999999994,Venice on the Beach Hotel Los Angeles,33.98032507607239,-118.46768440936657,Hotel
10934,Venice,33.987540000000024,-118.47214999999994,La Tostaderia,33.991625151445554,-118.46958573979762,Mexican Restaurant
10935,Venice,33.987540000000024,-118.47214999999994,Venice Strand,33.99232630418172,-118.4782730114827,Plaza
10936,Venice,33.987540000000024,-118.47214999999994,Yours Truly,33.989647,-118.46341,Restaurant
10937,Venice,33.987540000000024,-118.47214999999994,Junk Food Clothing,33.99192988962219,-118.47037037552322,Clothing Store
10938,Venice,33.987540000000024,-118.47214999999994,Sweetfin Poke,33.991283,-118.46929499999999,Poke Place
10939,Venice,33.987540000000024,-118.47214999999994,Neighbor,33.992278512494124,-118.47154901307142,Bar
10940,Vermont Knolls,34.092412551644095,-118.2910049644989,Yogurtland,34.091815,-118.291418,Dessert Shop
10941,Vermont Knolls,34.092412551644095,-118.2910049644989,Boo's Philly Cheesesteaks and Hoagies,34.0958455772132,-118.28709463558198,Sandwich Place
10942,Vermont Knolls,34.092412551644095,-118.2910049644989,The Urban Pet,34.09115814199017,-118.2862178752432,Pet Store
10943,Vermont Knolls,34.092412551644095,-118.2910049644989,Square One Dining,34.09535580983563,-118.29506866163833,Breakfast Spot
10944,Vermont Knolls,34.092412551644095,-118.2910049644989,The Virgil,34.091006390025804,-118.28707317095568,Cocktail Bar
10945,Vermont Knolls,34.092412551644095,-118.2910049644989,Marouch,34.09115598846421,-118.29647023255633,Middle Eastern Restaurant
10946,Vermont Knolls,34.092412551644095,-118.2910049644989,DeSano Pizza Bakery,34.090958368626985,-118.29781964912661,Pizza Place
10947,Vermont Knolls,34.092412551644095,-118.2910049644989,L.A. Rose Cafe,34.095586271912325,-118.29273582149968,Filipino Restaurant
10948,Vermont Knolls,34.092412551644095,-118.2910049644989,Sunset Nursery,34.096065318928865,-118.28486041063864,Garden Center
10949,Vermont Knolls,34.092412551644095,-118.2910049644989,Wat Dong Moon Lek Noodle,34.09545084966389,-118.28492317197261,Thai Restaurant
10950,Vermont Knolls,34.092412551644095,-118.2910049644989,Vista Theater,34.09850002061686,-118.2869520868312,Movie Theater
10951,Vermont Knolls,34.092412551644095,-118.2910049644989,Dinosaur Coffee,34.09532521437113,-118.28385254820562,Coffee Shop
10952,Vermont Knolls,34.092412551644095,-118.2910049644989,One Down Dog,34.095452104287745,-118.28332687930407,Yoga Studio
10953,Vermont Knolls,34.092412551644095,-118.2910049644989,The Kitchen,34.09579119429495,-118.28447380284452,Breakfast Spot
10954,Vermont Knolls,34.092412551644095,-118.2910049644989,HomeState,34.09979,-118.29021,Breakfast Spot
10955,Vermont Knolls,34.092412551644095,-118.2910049644989,Red Dragon,34.08708707544979,-118.29151388750385,Coffee Shop
10956,Vermont Knolls,34.092412551644095,-118.2910049644989,Tiki Ti,34.09746227931415,-118.28580690384591,Tiki Bar
10957,Vermont Knolls,34.092412551644095,-118.2910049644989,Go Get Em Tiger,34.10000476862815,-118.29022538808837,Coffee Shop
10958,Vermont Knolls,34.092412551644095,-118.2910049644989,Kismet,34.10031379123243,-118.29068367129915,Mediterranean Restaurant
10959,Vermont Knolls,34.092412551644095,-118.2910049644989,Bar Covell,34.10001023630875,-118.29015019302717,Wine Bar
10960,Vermont Knolls,34.092412551644095,-118.2910049644989,Spellbound Sky,34.090794201557486,-118.28403471806868,Astrologer
10961,Vermont Knolls,34.092412551644095,-118.2910049644989,Jay's Bar,34.09528642226825,-118.2830821688998,Bar
10962,Vermont Knolls,34.092412551644095,-118.2910049644989,Soap Plant and WACKO,34.100304491596134,-118.29004578119998,Gift Shop
10963,Vermont Knolls,34.092412551644095,-118.2910049644989,My Vegan Gold Edition,34.095183,-118.283163,Vegetarian / Vegan Restaurant
10964,Vermont Knolls,34.092412551644095,-118.2910049644989,Sqirl Kitchen,34.08448516944099,-118.28683281834583,New American Restaurant
10965,Vermont Knolls,34.092412551644095,-118.2910049644989,Eagle LA,34.09110041177285,-118.28392884470328,Gay Bar
10966,Vermont Knolls,34.092412551644095,-118.2910049644989,Caffe Vita Silverlake,34.09802319838786,-118.28656679748818,Coffee Shop
10967,Vermont Knolls,34.092412551644095,-118.2910049644989,Bar Stella,34.09222478885226,-118.28039852466664,Cocktail Bar
10968,Vermont Knolls,34.092412551644095,-118.2910049644989,Family Amusement Arcade,34.08743162377814,-118.29160006505941,Arcade
10969,Vermont Knolls,34.092412551644095,-118.2910049644989,Vons Pharmacy,34.09701685447945,-118.28817384788516,Pharmacy
10970,Vermont Knolls,34.092412551644095,-118.2910049644989,Sunset Junction,34.09218794160366,-118.28038660554547,Neighborhood
10971,Vermont Knolls,34.092412551644095,-118.2910049644989,Intelligentsia Coffee & Tea,34.09215416381234,-118.28027511237349,Coffee Shop
10972,Vermont Knolls,34.092412551644095,-118.2910049644989,Cafe Stella,34.09216754838687,-118.28037261236783,French Restaurant
10973,Vermont Knolls,34.092412551644095,-118.2910049644989,El Cid,34.09389951509538,-118.2824627851254,Spanish Restaurant
10974,Vermont Knolls,34.092412551644095,-118.2910049644989,It's Boba Time,34.08377376704809,-118.29162757843336,Bubble Tea Shop
10975,Vermont Knolls,34.092412551644095,-118.2910049644989,Garage Pizza,34.095474271645735,-118.28347023568553,Pizza Place
10976,Vermont Knolls,34.092412551644095,-118.2910049644989,Bowery Bungalow,34.09120836288091,-118.28308161309863,Middle Eastern Restaurant
10977,Vermont Knolls,34.092412551644095,-118.2910049644989,Supercuts,34.09766795944857,-118.28715804988174,Salon / Barbershop
10978,Vermont Knolls,34.092412551644095,-118.2910049644989,Spicy BBQ Restaurant,34.091000852284104,-118.30079880134898,Thai Restaurant
10979,Vermont Knolls,34.092412551644095,-118.2910049644989,Valerio's Bakeshop,34.091094778736604,-118.29043347332518,Bakery
10980,Vermont Knolls,34.092412551644095,-118.2910049644989,Hollyhock House,34.10037140826168,-118.29428274924571,Museum
10981,Vermont Knolls,34.092412551644095,-118.2910049644989,Ma'am Sir,34.09531030210985,-118.28366977689883,Filipino Restaurant
10982,Vermont Knolls,34.092412551644095,-118.2910049644989,Ilonggo Delicacies,34.09116817780818,-118.29044078852272,Asian Restaurant
10983,Vermont Knolls,34.092412551644095,-118.2910049644989,Melody,34.08473561999217,-118.2870287182679,French Restaurant
10984,Vermont Knolls,34.092412551644095,-118.2910049644989,Guatemalteca Bakery And Restaurant,34.0907640439684,-118.29358696523869,Bakery
10985,Vermont Knolls,34.092412551644095,-118.2910049644989,Big Mama's & Papa's Pizza,34.0860575,-118.2914346,Pizza Place
10986,Vermont Knolls,34.092412551644095,-118.2910049644989,Michelle's Donut House,34.090716841961026,-118.29562380273921,Donut Shop
10987,Vermont Knolls,34.092412551644095,-118.2910049644989,The Sit Down,34.098572266129985,-118.28803060282672,Italian Restaurant
10988,Vermont Knolls,34.092412551644095,-118.2910049644989,Cuties Coffee,34.084010339007946,-118.29480578339408,Coffee Shop
10989,Vermont Knolls,34.092412551644095,-118.2910049644989,La Luz de Jesus Gallery,34.10036736652417,-118.29001727293358,Art Gallery
10990,Vermont Knolls,34.092412551644095,-118.2910049644989,Umami Burger,34.10056620741538,-118.29062318257532,Burger Joint
10991,Vermont Knolls,34.092412551644095,-118.2910049644989,7-Eleven,34.09117365490732,-118.29630180263848,Convenience Store
10992,Vermont Knolls,34.092412551644095,-118.2910049644989,Gilly Flowers,34.09218,-118.280309,Flower Shop
10993,Vermont Knolls,34.092412551644095,-118.2910049644989,The Clubhouse,34.10052838146063,-118.29255480709926,Indie Theater
10994,Vermont Knolls,34.092412551644095,-118.2910049644989,Waba Grill Teriyaki House,34.091823205463115,-118.29155622301046,Asian Restaurant
10995,Vermont Knolls,34.092412551644095,-118.2910049644989,Mack Sennett Studios,34.0956,-118.28213,General Entertainment
10996,Vermont Knolls,34.092412551644095,-118.2910049644989,Huarache Azteca,34.0980337510691,-118.2895842211383,Food Truck
10997,Vermont Knolls,34.092412551644095,-118.2910049644989,Los Angeles Municipal Art Gallery,34.10039835889881,-118.29368340716634,Art Gallery
10998,Vermont Knolls,34.092412551644095,-118.2910049644989,Virgil Normal,34.08674102266947,-118.28648781404853,Boutique
10999,Vermont Knolls,34.092412551644095,-118.2910049644989,Starbucks,34.098568,-118.290511,Coffee Shop
11000,Vermont Knolls,34.092412551644095,-118.2910049644989,Mohawk Man,34.092988,-118.280527,Men's Store
11001,Vermont Knolls,34.092412551644095,-118.2910049644989,California Bowl,34.08395572898476,-118.29131108571589,Japanese Restaurant
11002,Vermont Knolls,34.092412551644095,-118.2910049644989,Los Burritos,34.09824653360991,-118.29702884243045,Mexican Restaurant
11003,Vermont Knolls,34.092412551644095,-118.2910049644989,The Vegan Joint,34.09529129713891,-118.29224333482391,Vegetarian / Vegan Restaurant
11004,Vermont Knolls,34.092412551644095,-118.2910049644989,4100 Bar,34.092979150657854,-118.2815124756,Bar
11005,Vermont Knolls,34.092412551644095,-118.2910049644989,Wendy’s,34.095871,-118.292152,Fast Food Restaurant
11006,Vermont Knolls,34.092412551644095,-118.2910049644989,Taqueria El Charrito,34.086095,-118.287136,Taco Place
11007,Vermont Knolls,34.092412551644095,-118.2910049644989,Papa John's Pizza,34.08441273445751,-118.29142393080485,Pizza Place
11008,Vermont Knolls,34.092412551644095,-118.2910049644989,Sally Beauty,34.10079972596923,-118.29255229519995,Cosmetics Shop
11009,Vermont Knolls,34.092412551644095,-118.2910049644989,Hotel Covell,34.09990396816825,-118.29020076452454,Hotel
11010,Vermont Knolls,34.092412551644095,-118.2910049644989,Pizza Hut,34.091304817246005,-118.29030722379684,Pizza Place
11011,Vermont Knolls,34.092412551644095,-118.2910049644989,Yai Restaurant,34.10095823201477,-118.29266302248344,Thai Restaurant
11012,Vermont Knolls,34.092412551644095,-118.2910049644989,Student Lounge,34.085898100006006,-118.29206943511963,Café
11013,Vermont Knolls,34.092412551644095,-118.2910049644989,Pacific French Bakery,34.090568,-118.299554,Bakery
11014,Vermont Knolls,34.092412551644095,-118.2910049644989,Point Point Joint,34.09104,-118.29023,Restaurant
11015,Vermont Knolls,34.092412551644095,-118.2910049644989,Quiznos,34.09878235563854,-118.29148337244987,Sandwich Place
11016,Vermont Knolls,34.092412551644095,-118.2910049644989,Manila Sunset,34.09021615919364,-118.29141889875439,Asian Restaurant
11017,Vermont Knolls,34.092412551644095,-118.2910049644989,Subway,34.0902684203158,-118.29153311528461,Sandwich Place
11018,Vermont Knolls,34.092412551644095,-118.2910049644989,Fatburger,34.10085413458355,-118.2919910926957,Burger Joint
11019,Vermont Knolls,34.092412551644095,-118.2910049644989,Cheetahs,34.09938245585302,-118.28950187519922,Strip Club
11020,Vermont Knolls,34.092412551644095,-118.2910049644989,Church Of Fun,34.08370337193325,-118.28952026843659,Music Venue
11021,Vermont Knolls,34.092412551644095,-118.2910049644989,Sasoun Bakery,34.090626,-118.300878,Mediterranean Restaurant
11022,Vermont Knolls,34.092412551644095,-118.2910049644989,Jon's Marketplace,34.10026922880858,-118.29241964400413,Grocery Store
11023,Vermont Knolls,34.092412551644095,-118.2910049644989,Golfo De Fonseca,34.08600002923703,-118.29167560077077,Mexican Restaurant
11024,Vermont Knolls,34.092412551644095,-118.2910049644989,Goodwill,34.100000851143,-118.28944853282809,Thrift / Vintage Store
11025,Vermont Knolls,34.092412551644095,-118.2910049644989,Library Cafe,34.08575551661603,-118.29169894381253,Bagel Shop
11026,Vermont Knolls,34.092412551644095,-118.2910049644989,Falafel Arax,34.09108332528637,-118.30079172547485,Falafel Restaurant
11027,Vermont Knolls,34.092412551644095,-118.2910049644989,Adobo Grill,34.09551238380576,-118.29220689358351,Filipino Restaurant
11028,Vermont Knolls,34.092412551644095,-118.2910049644989,VONS,34.0970657,-118.287983,Grocery Store
11029,Vermont Knolls,34.092412551644095,-118.2910049644989,Jack in the Box,34.08636459291772,-118.29142436385155,Fast Food Restaurant
11030,Vermont Knolls,34.092412551644095,-118.2910049644989,El Gran Burrito,34.09070228419093,-118.2926112570081,Taco Place
11031,Vermont Knolls,34.092412551644095,-118.2910049644989,Subway,34.09824535914431,-118.29277042244227,Sandwich Place
11032,Vermont Knolls,34.092412551644095,-118.2910049644989,Rite Aid,34.0917618,-118.2905627,Pharmacy
11033,Vermont Knolls,34.092412551644095,-118.2910049644989,Kaiser Permanente Pharmacy,34.098208683899266,-118.29632653993386,Pharmacy
11034,Vermont Knolls,34.092412551644095,-118.2910049644989,Walgreens Pharmacy at Childrens Hospital Los Angeles (CHLA),34.096858415276074,-118.29008085650457,Pharmacy
11035,Vermont Knolls,34.092412551644095,-118.2910049644989,Barnsdall Gallery Theater,34.10026999156414,-118.29360208415471,General Entertainment
11036,Vermont Knolls,34.092412551644095,-118.2910049644989,Qwench Juice Bar,34.098920785935334,-118.2917416372368,Juice Bar
11037,Vermont Knolls,34.092412551644095,-118.2910049644989,El Pollo Loco,34.088146,-118.291559,Fast Food Restaurant
11038,Vermont Knolls,34.092412551644095,-118.2910049644989,Wells Fargo,34.0992767,-118.2914425,Bank
11039,Vermont Knolls,34.092412551644095,-118.2910049644989,ampm,34.090615,-118.291335,Convenience Store
11040,Vermont Square,34.00058000000007,-118.29673999999994,Vermont Square Park,34.00031216797524,-118.29787934772567,Park
11041,Vermont Square,34.00058000000007,-118.29673999999994,7-Eleven,34.00337287781851,-118.28667283058167,Convenience Store
11042,Vermont Square,34.00058000000007,-118.29673999999994,Numero Uno Market,34.003943,-118.292074,Grocery Store
11043,Vermont Square,34.00058000000007,-118.29673999999994,Two & One Liquor Store,33.999299,-118.300403,Liquor Store
11044,Vermont Square,34.00058000000007,-118.29673999999994,Tam's Burgers,34.003060999999995,-118.300519,Burger Joint
11045,Vermont Square,34.00058000000007,-118.29673999999994,Qee qee liquor store,33.997042,-118.29988700000001,Liquor Store
11046,Vermont Square,34.00058000000007,-118.29673999999994,Guatepan Bakery,34.003462,-118.29121799999999,Bakery
11047,Vermont Square,34.00058000000007,-118.29673999999994,Tong's Tropical Fish & Pets,34.004838,-118.29219599999999,Pet Store
11048,Vermont Square,34.00058000000007,-118.29673999999994,Jake's Party Supplies,34.0039541186378,-118.30308448375143,Shop & Service
11049,Vermont Square,34.00058000000007,-118.29673999999994,Jerry's Liquor,34.00552528481778,-118.2915764062244,Liquor Store
11050,Vermont Square,34.00058000000007,-118.29673999999994,The Pelican Belizean Cuisine,34.006259,-118.291288,Food
11051,Vermont Square,34.00058000000007,-118.29673999999994,Tom Jr's Burger,33.99419071505582,-118.29172512184267,Fast Food Restaurant
11052,Vermont Square,34.00058000000007,-118.29673999999994,The Original Texas Barbecue King,33.99377,-118.29175,BBQ Joint
11053,Vermont Square,34.00058000000007,-118.29673999999994,Julian C. Dixon Park,33.99902619752533,-118.28696372203298,Park
11054,Vermont Square,34.00058000000007,-118.29673999999994,Tam's Burger,34.00403136088047,-118.28762598705265,Burger Joint
11055,Vermont Vista,34.092412551644095,-118.2910049644989,Yogurtland,34.091815,-118.291418,Dessert Shop
11056,Vermont Vista,34.092412551644095,-118.2910049644989,Boo's Philly Cheesesteaks and Hoagies,34.0958455772132,-118.28709463558198,Sandwich Place
11057,Vermont Vista,34.092412551644095,-118.2910049644989,The Urban Pet,34.09115814199017,-118.2862178752432,Pet Store
